test_id,node,test_category,test_description,test,result,failure_reason
936,leaf4-DC1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC1 - 192.168.101.4 Destination: 192.168.201.116,FAIL,100% packet loss
937,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.5,FAIL,100% packet loss
938,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.11,FAIL,100% packet loss
939,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.6,FAIL,100% packet loss
940,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.12,FAIL,100% packet loss
941,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.1,FAIL,100% packet loss
942,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.7,FAIL,100% packet loss
943,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.2,FAIL,100% packet loss
944,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.8,FAIL,100% packet loss
945,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.3,FAIL,100% packet loss
946,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.9,FAIL,100% packet loss
947,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.4,FAIL,100% packet loss
948,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.10,FAIL,100% packet loss
949,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.111,FAIL,100% packet loss
950,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.114,FAIL,100% packet loss
951,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.112,FAIL,100% packet loss
952,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.115,FAIL,100% packet loss
953,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.101.113,FAIL,100% packet loss
954,leaf4-DC2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4-DC2 - 192.168.201.10 Destination: 192.168.201.116,FAIL,100% packet loss
